"Order ID;Customer ID;id sales person;Order Date;id_order prioriry;SKU;Order Quantity;Unit Sell Price;Discount;Shipping Amount;Ship Mode;id_ Product Container;Ship Date"
"18852;C746;2;18/09/2020;3;SKU656;17;19,98;0,01;5,97;12;103;20/09/2020"
"55492;C721;2;18/09/2020;4;SKU1253;10;125,99;0,03;7,69;12;103;20/09/2020"
"26787;C349;1;18/09/2020;3;SKU657;25;48,04;0,08;5,79;12;103;20/09/2020"
"36708;C792;2;18/09/2020;0;SKU1102;46;12,99;0,01;9,44;13;111;20/09/2020"
"36708;C792;1;18/09/2020;0;SKU1253;25;125,99;0,07;7,69;13;103;20/09/2020"
"22210;C771;2;18/09/2020;4;SKU581;37;29,14;0,1;4,86;13;107;20/09/2020"
"27715;C203;2;18/09/2020;3;SKU333;12;7,45;0,06;6,28;13;103;20/09/2020"
"19462;C497;3;19/09/2020;2;SKU894;2;80,98;0;35;13;101;20/09/2020"
"21188;C512;1;20/09/2020;4;SKU1073;29;699,99;0,04;24,49;13;101;22/09/2020"
"41184;C147;1;21/09/2020;3;SKU927;7;15,7;0,02;11,25;13;103;23/09/2020"
"45606;C382;3;21/09/2020;2;SKU146;38;8,75;0,1;8,54;13;113;23/09/2020"
"45606;C382;1;21/09/2020;2;SKU764;24;5,85;0,09;2,27;13;107;22/09/2020"
"3363;C299;2;21/09/2020;3;SKU900;21;415,88;0,09;11,37;13;103;21/09/2020"
"6086;C529;3;21/09/2020;4;SKU613;48;35,44;0,04;19,99;13;103;23/09/2020"
"18375;C746;2;21/09/2020;1;SKU527;20;3,75;0,03;0,5;13;103;25/09/2020"
"2658;C092;3;21/09/2020;2;SKU633;34;6,48;0,04;9,54;13;103;22/09/2020"
"2658;C092;1;21/09/2020;2;SKU899;32;15,42;0,09;10,68;12;103;21/09/2020"
"18593;C736;1;21/09/2020;3;SKU995;23;300,97;0,06;7,18;13;103;22/09/2020"
"18593;C736;2;21/09/2020;3;SKU252;19;70,89;0,09;89,3;14;109;23/09/2020"
"52711;C010;3;22/09/2020;0;SKU839;37;5,81;0,08;3,37;13;107;22/09/2020"
"22149;C097;1;22/09/2020;1;SKU766;47;4,26;0,07;1,2;13;107;24/09/2020"
"22149;C097;3;22/09/2020;1;SKU819;17;2,88;0,09;1,01;13;107;27/09/2020"
"52711;C010;1;22/09/2020;0;SKU1045;7;30,97;0;4;13;103;24/09/2020"
"52711;C010;2;22/09/2020;0;SKU158;41;17,67;0;8,99;13;113;24/09/2020"
"58247;C160;2;22/09/2020;0;SKU322;8;131,12;0,02;0,99;13;103;22/09/2020"
"58247;C160;1;22/09/2020;0;SKU717;14;6,48;0,09;7,86;13;103;24/09/2020"
"15621;C300;1;23/09/2020;4;SKU788;18;1,68;0,02;1,57;12;107;24/09/2020"
"15621;C300;2;23/09/2020;4;SKU906;39;28,28;0,02;13,99;13;111;23/09/2020"
"38758;C415;3;23/09/2020;0;SKU287;7;60,98;0;49;13;101;25/09/2020"
"45794;C633;2;23/09/2020;4;SKU1069;28;39,99;0;10,25;13;103;25/09/2020"
"31233;C100;2;23/09/2020;1;SKU1035;41;31,78;0,06;1,99;13;113;27/09/2020"
"31233;C100;1;23/09/2020;1;SKU698;3;4,98;0,06;5,02;13;103;25/09/2020"
"31233;C100;3;23/09/2020;1;SKU743;35;16,99;0,06;8,99;13;113;27/09/2020"
"31233;C100;3;23/09/2020;1;SKU243;19;209,37;0;69;13;101;2/10/2020"
"18085;C469;1;24/09/2020;3;SKU231;23;348,21;0,01;40,19;14;109;26/09/2020"
"18085;C469;3;24/09/2020;3;SKU1221;33;195,99;0,09;4,2;13;103;25/09/2020"
"24996;C659;2;24/09/2020;4;SKU279;36;46,89;0,01;5,1;13;111;25/09/2020"
"24996;C659;2;24/09/2020;4;SKU1201;2;85,99;0,09;1,25;13;113;26/09/2020"
"45601;C193;3;25/09/2020;3;SKU656;47;19,98;0;5,97;13;103;27/09/2020"
"58947;C330;3;25/09/2020;0;SKU597;48;8,01;0,01;2,87;13;107;25/09/2020"
"58947;C330;1;25/09/2020;0;SKU698;28;4,98;0,09;5,02;13;103;26/09/2020"
"56929;C169;2;25/09/2020;3;SKU1039;22;9,78;0,08;1,99;13;113;27/09/2020"
"30787;C674;2;26/09/2020;3;SKU1141;43;175,99;0,05;8,99;13;103;27/09/2020"
"14884;C530;2;26/09/2020;3;SKU1248;6;95,99;0,06;4,9;13;103;28/09/2020"
"50464;C562;1;26/09/2020;4;SKU339;7;14,45;0,07;7,17;13;103;29/09/2020"
"36930;C535;3;27/09/2020;2;SKU1183;34;85,99;0,01;3,3;13;113;29/09/2020"
"52805;C789;2;27/09/2020;3;SKU1024;20;29,99;0,04;5,5;12;103;27/09/2020"
"44997;C427;2;27/09/2020;1;SKU193;46;1,76;0,03;4,86;13;103;1/10/2020"
"36608;C549;2;27/09/2020;1;SKU807;40;21,98;0,1;2,87;13;113;1/10/2020"
"36608;C549;2;27/09/2020;1;SKU497;49;90,48;0,05;19,99;13;103;4/10/2020"
"8419;C576;3;28/09/2020;4;SKU656;19;19,98;0,07;5,97;12;103;30/09/2020"
"8419;C576;1;28/09/2020;4;SKU718;24;6,48;0,1;7,03;13;103;29/09/2020"
"34853;C506;1;28/09/2020;4;SKU114;49;13,73;0,16;6,85;13;107;1/10/2020"
"24326;C167;1;28/09/2020;4;SKU263;37;44,01;0,05;3,5;13;103;30/09/2020"
"24326;C167;2;28/09/2020;4;SKU822;12;6,68;0,06;1,5;13;107;29/09/2020"
"19264;C343;2;28/09/2020;3;SKU422;40;3,98;0,09;5,26;13;103;30/09/2020"
"19264;C343;3;28/09/2020;3;SKU601;23;4,73;0,07;1,52;13;107;29/09/2020"
"13638;C716;1;29/09/2020;3;SKU1055;49;14,48;0,05;1,99;13;113;1/10/2020"
"56322;C688;2;29/09/2020;2;SKU1004;26;31,11;0,08;3,6;13;113;1/10/2020"
"56322;C688;1;29/09/2020;2;SKU1224;16;125,99;0,07;8,08;13;103;1/10/2020"
"16582;C429;2;30/09/2020;4;SKU237;26;320,64;0,02;43,57;14;109;2/10/2020"
"49760;C224;1;30/09/2020;2;SKU096;3;14,2;0,09;5,3;13;107;1/10/2020"
"49760;C224;2;30/09/2020;2;SKU1175;13;115,99;0,02;5,92;13;103;2/10/2020"
"49760;C224;1;30/09/2020;2;SKU558;38;18,97;0,09;9,03;12;103;2/10/2020"
"56006;C092;3;30/09/2020;4;SKU702;16;6,48;0,1;9,68;13;103;30/09/2020"
"56006;C092;3;30/09/2020;4;SKU1201;20;85,99;0,06;1,25;13;113;2/10/2020"
"49223;C163;2;1/10/2020;2;SKU955;24;9,38;0,05;7,28;13;103;1/10/2020"
"3460;C716;2;1/10/2020;3;SKU937;27;5,98;0,08;4,69;13;103;3/10/2020"
"47236;C526;1;1/10/2020;3;SKU329;1;70,97;0,03;3,5;13;103;3/10/2020"
"44965;C610;2;1/10/2020;1;SKU844;19;1,48;0;0,7;13;107;5/10/2020"
"44965;C610;3;1/10/2020;1;SKU778;45;1,68;0,05;0,7;13;107;5/10/2020"
"29317;C078;2;1/10/2020;0;SKU046;40;200,98;0,08;23,76;14;105;3/10/2020"
"29317;C078;2;1/10/2020;0;SKU1120;20;810,98;0,06;16,06;14;105;2/10/2020"
"29317;C078;3;1/10/2020;0;SKU861;31;4,71;0,06;0,7;13;107;1/10/2020"
"51971;C238;3;2/10/2020;0;SKU915;39;32,48;0,02;35;13;101;4/10/2020"
"51971;C238;1;2/10/2020;0;SKU254;22;182,55;0,06;69;13;101;4/10/2020"
"42657;C254;2;2/10/2020;1;SKU656;48;19,98;0,03;5,97;13;103;4/10/2020"
"29351;C677;2;2/10/2020;2;SKU419;17;304,99;0,05;19,99;13;103;4/10/2020"
"46916;C582;2;2/10/2020;3;SKU799;40;2,78;0;0,97;13;107;4/10/2020"
"22211;C610;2;2/10/2020;0;SKU697;30;30,98;0,08;19,99;13;103;4/10/2020"
"22211;C610;3;2/10/2020;0;SKU233;47;376,13;0;85,63;14;109;3/10/2020"
"47010;C646;1;2/10/2020;4;SKU070;11;130,98;0,06;30;14;105;2/10/2020"
"46916;C582;2;2/10/2020;3;SKU505;40;2,61;0,03;0,5;13;103;4/10/2020"
"46916;C582;1;2/10/2020;3;SKU176;40;51,75;0,03;19,99;13;103;4/10/2020"
"28737;C100;2;2/10/2020;4;SKU877;50;8,45;0,04;7,77;13;113;4/10/2020"
"28737;C100;2;2/10/2020;4;SKU1146;17;115,99;0,04;4,23;13;103;4/10/2020"
"55077;C721;1;3/10/2020;4;SKU1055;2;14,48;0,05;1,99;13;113;5/10/2020"
"55077;C721;3;3/10/2020;4;SKU1189;3;55,99;0,08;2,5;13;113;5/10/2020"
"12871;C532;1;3/10/2020;0;SKU871;46;10,23;0,08;4,68;13;113;5/10/2020"
"10979;C031;2;3/10/2020;2;SKU089;15;30,93;0;3,92;13;113;5/10/2020"
"10979;C031;3;3/10/2020;2;SKU637;7;19,98;0,08;5,86;12;103;5/10/2020"
"32036;C602;3;4/10/2020;2;SKU661;6;54,96;0,07;10,75;13;103;6/10/2020"
"32036;C602;2;4/10/2020;2;SKU938;25;14,97;0,07;7,51;13;103;5/10/2020"
"1988;C596;2;4/10/2020;0;SKU961;9;13,48;0,04;4,51;13;103;6/10/2020"
"13156;C364;1;4/10/2020;1;SKU140;12;39,98;0,04;9,2;13;107;9/10/2020"
"4128;C026;1;5/10/2020;0;SKU664;38;9,99;0,04;5,12;13;103;7/10/2020"
"19911;C115;2;5/10/2020;3;SKU260;43;25,98;0,07;5,37;13;111;6/10/2020"
"19911;C115;1;5/10/2020;3;SKU036;38;135,99;0,01;28,63;14;105;7/10/2020"
"19911;C115;2;5/10/2020;3;SKU1090;39;150,98;0,07;13,99;13;111;5/10/2020"
"42919;C209;2;5/10/2020;2;SKU1250;7;195,99;0,04;4,2;12;103;6/10/2020"
"835;C246;1;6/10/2020;0;SKU729;18;6,48;0,02;5,14;13;103;7/10/2020"
"22181;C014;3;6/10/2020;1;SKU853;41;6,08;0,03;1,82;13;107;15/10/2020"
"59108;C251;3;6/10/2020;1;SKU801;21;3,28;0,09;3,97;13;107;11/10/2020"
"59108;C251;1;6/10/2020;1;SKU1225;39;125,99;0,02;8,99;13;103;15/10/2020"
"35077;C526;2;6/10/2020;3;SKU802;29;2,94;0,06;0,96;13;107;7/10/2020"
"27174;C021;3;7/10/2020;4;SKU1188;17;35,99;0,09;5;13;103;9/10/2020"
"53443;C362;1;7/10/2020;4;SKU276;35;42,98;0,04;4,62;13;103;8/10/2020"
"53443;C362;2;7/10/2020;4;SKU526;3;6,3;0,01;0,5;13;103;9/10/2020"
"53443;C362;1;7/10/2020;4;SKU830;22;6,47;0,04;1,22;13;107;8/10/2020"
"14116;C242;1;8/10/2020;3;SKU396;1;30,98;0,09;11,63;13;103;10/10/2020"
"14116;C242;1;8/10/2020;3;SKU404;42;34,54;0,09;14,72;13;103;9/10/2020"
"35649;C415;1;8/10/2020;2;SKU446;9;4,82;0,1;1,49;13;103;10/10/2020"
"35649;C415;2;8/10/2020;2;SKU703;25;6,48;0,02;5,74;13;103;10/10/2020"
"39332;C447;3;8/10/2020;4;SKU100;4;40,97;0,01;14,45;12;101;9/10/2020"
"40134;C695;2;8/10/2020;1;SKU270;10;10,89;0,1;4,5;13;103;15/10/2020"
"40134;C695;2;8/10/2020;1;SKU1035;43;31,78;0,01;1,99;13;113;12/10/2020"
"40134;C695;2;8/10/2020;1;SKU665;1;4,98;0;4,72;13;103;13/10/2020"
"41318;C112;3;8/10/2020;1;SKU281;21;56,96;0;13,22;12;103;17/10/2020"
"16422;C086;2;8/10/2020;4;SKU729;40;6,48;0,01;5,14;13;103;9/10/2020"
"16422;C086;1;8/10/2020;4;SKU871;16;10,23;0,02;4,68;13;113;10/10/2020"
"22689;C082;2;8/10/2020;1;SKU290;39;67,84;0,1;0,99;13;103;10/10/2020"
"2532;C011;1;9/10/2020;3;SKU537;39;7,31;0,03;0,49;13;103;10/10/2020"
"2532;C011;3;9/10/2020;3;SKU1196;24;20,99;0,01;2,5;13;107;10/10/2020"
"9127;C119;2;9/10/2020;0;SKU969;7;279,48;0,04;35;12;101;11/10/2020"
"7075;C702;3;9/10/2020;1;SKU899;15;15,42;0,02;10,68;13;103;11/10/2020"
"7075;C702;3;9/10/2020;1;SKU863;43;1,86;0,01;2,58;13;107;13/10/2020"
"52675;C160;3;9/10/2020;2;SKU1018;4;4,77;0,1;2,39;13;113;11/10/2020"
"52675;C160;2;9/10/2020;2;SKU791;22;2,21;0,01;1,12;13;107;11/10/2020"
"13986;C450;2;10/10/2020;3;SKU974;46;39,48;0,01;1,99;13;113;13/10/2020"
"33571;C719;3;10/10/2020;2;SKU186;1;5,08;0,03;2,03;13;107;13/10/2020"
"10339;C101;3;10/10/2020;1;SKU183;49;209,84;0,09;21,21;13;101;14/10/2020"
"50499;C110;1;11/10/2020;0;SKU266;18;100,98;0,06;15,66;14;105;12/10/2020"
"44322;C518;1;11/10/2020;0;SKU948;15;42,76;0,1;6,22;13;103;13/10/2020"
"5217;C484;3;11/10/2020;3;SKU272;8;40,98;0,03;5,33;12;103;11/10/2020"
"5217;C484;1;11/10/2020;3;SKU507;11;3,08;0,09;0,99;13;103;13/10/2020"
"28641;C474;2;11/10/2020;0;SKU1003;33;8,32;0,05;2,38;12;113;12/10/2020"
"42788;C031;2;12/10/2020;4;SKU593;26;10,14;0,1;2,27;13;107;14/10/2020"
"27872;C698;3;12/10/2020;0;SKU395;25;14,27;0,01;7,27;13;103;14/10/2020"
"5989;C257;3;13/10/2020;2;SKU260;6;25,98;0,1;5,37;13;111;15/10/2020"
"5989;C257;2;13/10/2020;2;SKU811;21;2,78;0,06;1,34;13;107;14/10/2020"
"12419;C733;2;14/10/2020;4;SKU1129;12;1938,02;0,06;13,99;13;111;16/10/2020"
"12611;C414;1;14/10/2020;2;SKU427;13;12,97;0,03;1,49;12;103;16/10/2020"
"51300;C755;1;14/10/2020;2;SKU975;43;8,33;0,09;1,99;13;113;16/10/2020"
"2657;C775;3;15/10/2020;3;SKU323;30;279,81;0,05;23,19;14;105;17/10/2020"
"2657;C775;1;15/10/2020;3;SKU1212;37;65,99;0,02;8,99;13;103;16/10/2020"
"9124;C334;3;15/10/2020;1;SKU977;17;152,48;0,04;6,5;13;103;15/10/2020"
"9124;C334;3;15/10/2020;1;SKU646;29;4,98;0,01;7,28;13;103;20/10/2020"
"33734;C350;1;16/10/2020;0;SKU581;13;29,14;0,05;4,86;13;107;17/10/2020"
"47075;C542;2;16/10/2020;2;SKU008;42;100,98;0,05;35,84;14;109;18/10/2020"
"1666;C579;1;16/10/2020;4;SKU403;19;315,98;0,09;19,99;12;103;18/10/2020"
"35110;C544;1;17/10/2020;3;SKU391;14;896,99;0,01;19,99;13;103;18/10/2020"
"35110;C544;3;17/10/2020;3;SKU1066;49;29,89;0,02;1,99;13;113;19/10/2020"
"11271;C085;3;17/10/2020;3;SKU797;46;3,28;0;3,97;13;107;19/10/2020"
"27363;C219;3;17/10/2020;2;SKU104;16;20,24;0,06;6,67;13;113;18/10/2020"
"27363;C219;2;17/10/2020;2;SKU968;6;101,41;0,07;35;13;101;19/10/2020"
"31777;C478;1;18/10/2020;0;SKU046;32;200,98;0,07;23,76;14;105;20/10/2020"
"31777;C478;3;18/10/2020;0;SKU614;10;12,28;0,01;6,47;13;103;18/10/2020"
"13126;C626;3;18/10/2020;0;SKU1075;43;599,99;0,07;24,49;13;101;19/10/2020"
"13126;C626;1;18/10/2020;0;SKU036;45;135,99;0,02;28,63;14;105;20/10/2020"
"13126;C626;2;18/10/2020;0;SKU227;2;179,29;0,02;29,21;14;109;20/10/2020"
"16320;C282;2;19/10/2020;0;SKU1224;17;125,99;0;8,08;13;103;21/10/2020"
"29158;C506;1;19/10/2020;3;SKU046;12;200,98;0,07;23,76;14;105;20/10/2020"
"135;C048;1;19/10/2020;0;SKU1010;25;4,98;0,09;4,62;13;113;21/10/2020"
"18532;C359;3;19/10/2020;0;SKU877;29;8,45;0,09;7,77;13;113;20/10/2020"
"18532;C359;1;19/10/2020;0;SKU899;31;15,42;0,01;10,68;13;103;21/10/2020"
"55744;C681;3;19/10/2020;4;SKU1180;23;20,99;0,02;0,99;13;113;20/10/2020"
"11493;C225;3;19/10/2020;4;SKU830;16;6,47;0,01;1,22;13;107;21/10/2020"
"37891;C718;3;19/10/2020;3;SKU714;24;6,48;0,04;6,6;13;103;21/10/2020"
"37891;C718;2;19/10/2020;3;SKU845;21;1,98;0,06;0,7;12;107;21/10/2020"
"37891;C718;3;19/10/2020;3;SKU224;4;259,71;0,02;66,67;14;109;19/10/2020"
"37891;C718;1;19/10/2020;3;SKU1263;33;179,99;0,03;13,99;13;111;21/10/2020"
"42148;C371;2;19/10/2020;4;SKU600;11;3,98;0,07;2,97;13;107;22/10/2020"
"57380;C604;1;19/10/2020;1;SKU235;3;212,6;0,05;52,2;14;109;23/10/2020"
"52389;C413;3;20/10/2020;4;SKU752;31;21,38;0,08;8,99;13;113;20/10/2020"
"55650;C717;2;20/10/2020;1;SKU1051;41;32,98;0,1;5,5;13;103;22/10/2020"
"54215;C230;3;20/10/2020;3;SKU1037;14;22,98;0,04;1,99;13;113;22/10/2020"
"41987;C698;3;20/10/2020;0;SKU237;25;320,64;0,05;29,2;14;109;21/10/2020"
"20200;C141;2;21/10/2020;1;SKU586;42;10,31;0,08;1,79;12;107;23/10/2020"
"35;C410;3;21/10/2020;0;SKU767;30;9,11;0,03;2,25;13;107;22/10/2020"
"35;C410;2;21/10/2020;0;SKU1204;14;155,99;0,01;8,99;13;103;23/10/2020"
"8773;C669;1;21/10/2020;4;SKU1195;5;55,99;0,09;5;13;113;21/10/2020"
"53728;C598;1;21/10/2020;3;SKU345;27;58,1;0,07;1,49;13;103;22/10/2020"
"4387;C673;3;21/10/2020;4;SKU251;4;150,98;0,07;39,25;14;109;22/10/2020"
"11040;C684;3;22/10/2020;0;SKU486;44;23,99;0,03;6,71;13;103;22/10/2020"
"21893;C299;2;23/10/2020;4;SKU485;30;17,07;0,01;8,13;12;103;24/10/2020"
"4512;C673;2;23/10/2020;1;SKU226;43;146,34;0,06;43,75;14;109;28/10/2020"
"47106;C077;2;24/10/2020;2;SKU1148;40;205,99;0,1;5,99;13;103;26/10/2020"
"47106;C077;1;24/10/2020;2;SKU273;37;59,98;0,05;3,99;13;103;26/10/2020"
"20384;C550;2;24/10/2020;1;SKU941;30;14,03;0,08;9,37;13;103;31/10/2020"
"20384;C550;2;24/10/2020;1;SKU235;32;212,6;0,04;110,2;14;109;28/10/2020"
"33987;C679;3;24/10/2020;3;SKU074;19;90,98;0,1;30;14;105;25/10/2020"
"33987;C679;1;24/10/2020;3;SKU1237;27;65,99;0,07;3,99;13;103;25/10/2020"
"52195;C029;3;25/10/2020;0;SKU339;19;14,45;0,09;7,17;13;103;26/10/2020"
"13472;C175;1;25/10/2020;4;SKU523;26;4,13;0,09;0,5;13;103;26/10/2020"
"27717;C771;1;25/10/2020;4;SKU539;19;3,75;0,05;7,5;13;103;28/10/2020"
"26144;C466;2;25/10/2020;3;SKU503;28;2,88;0,1;0,99;13;103;26/10/2020"
"39041;C005;2;25/10/2020;4;SKU087;47;8,09;0;7,96;12;103;25/10/2020"
"39041;C005;3;25/10/2020;4;SKU096;23;14,2;0,06;5,3;13;107;27/10/2020"
"58055;C408;1;26/10/2020;4;SKU150;26;7,38;0;5,21;13;103;28/10/2020"
"17377;C271;2;27/10/2020;1;SKU811;39;2,78;0,05;1,2;13;107;29/10/2020"
"34082;C192;3;27/10/2020;0;SKU933;19;142,86;0,1;19,99;13;103;28/10/2020"
"34082;C192;3;27/10/2020;0;SKU441;20;1,88;0,07;1,49;13;103;28/10/2020"
"34082;C192;2;27/10/2020;0;SKU752;35;21,38;0,02;8,99;13;113;29/10/2020"
"32001;C142;2;27/10/2020;1;SKU163;22;22,23;0,07;3,63;13;113;1/11/2020"
"32001;C142;3;27/10/2020;1;SKU1131;11;300,98;0;13,99;13;111;29/10/2020"
"57287;C625;2;27/10/2020;0;SKU1057;11;40,97;0,03;1,99;13;113;28/10/2020"
"53283;C176;3;27/10/2020;3;SKU1133;2;9,49;0,04;5,76;13;111;28/10/2020"
"31109;C726;1;27/10/2020;1;SKU414;49;31,74;0,08;12,62;13;103;31/10/2020"
"22657;C622;1;28/10/2020;3;SKU996;36;256,99;0;11,25;12;103;29/10/2020"
"22657;C622;2;28/10/2020;3;SKU836;8;3,95;0,05;2;13;107;29/10/2020"
"5092;C388;3;28/10/2020;1;SKU004;3;220,98;0,1;64,66;14;109;28/10/2020"
"5092;C388;2;28/10/2020;1;SKU621;25;38,76;0,06;13,26;13;103;2/11/2020"
"48164;C158;1;28/10/2020;3;SKU800;33;2,88;0,07;0,7;13;107;30/10/2020"
"38628;C582;3;28/10/2020;1;SKU1185;23;35,99;0,06;1,25;13;113;2/11/2020"
"27559;C002;2;29/10/2020;3;SKU653;38;12,28;0,05;4,86;13;103;30/10/2020"
"19557;C780;1;29/10/2020;1;SKU856;26;2,62;0,08;0,8;13;107;2/11/2020"
"19557;C780;3;29/10/2020;1;SKU924;9;33,89;0,05;5,1;13;103;29/10/2020"
"20898;C207;3;29/10/2020;2;SKU1142;33;65,99;0,09;5,63;13;103;31/10/2020"
"420;C769;1;29/10/2020;0;SKU630;8;4,98;0,09;4,86;13;103;29/10/2020"
"420;C769;3;29/10/2020;0;SKU667;6;5,78;0,03;5,37;13;103;31/10/2020"
"57091;C789;2;30/10/2020;2;SKU841;6;1,68;0,05;1,02;12;107;31/10/2020"
"23781;C064;3;30/10/2020;4;SKU726;30;6,48;0;5,84;13;103;1/11/2020"
"59205;C568;2;30/10/2020;4;SKU501;11;4,13;0;6,89;13;103;1/11/2020"
"59205;C568;1;30/10/2020;4;SKU944;35;16,74;0,05;7,04;13;103;1/11/2020"
"51557;C180;3;30/10/2020;3;SKU657;36;48,04;0,04;5,79;13;103;1/11/2020"
"51557;C180;3;30/10/2020;3;SKU734;14;2,6;0,08;2,4;13;107;30/10/2020"
"50726;C662;1;30/10/2020;1;SKU046;45;200,98;0;23,76;14;105;3/11/2020"
"50726;C662;3;30/10/2020;1;SKU513;21;4,13;0,07;0,99;12;103;30/10/2020"
"52162;C199;2;31/10/2020;0;SKU012;39;6,48;0,07;9,68;13;109;31/10/2020"
"52162;C199;3;31/10/2020;0;SKU040;47;3,29;0,07;1,35;13;105;1/11/2020"
"55425;C596;1;31/10/2020;4;SKU1235;42;125,99;0,04;7,69;12;103;1/11/2020"
"55425;C596;3;31/10/2020;4;SKU925;7;9,71;0,08;9,45;13;103;1/11/2020"
"55425;C596;3;31/10/2020;4;SKU995;8;300,97;0,05;7,18;12;103;2/11/2020"
"54368;C448;3;31/10/2020;0;SKU578;31;7,64;0,04;5,83;13;107;2/11/2020"
"54368;C448;1;31/10/2020;0;SKU669;16;4,98;0,08;5,49;13;103;1/11/2020"
"54368;C448;2;31/10/2020;0;SKU1220;43;45,99;0,05;4,99;13;103;1/11/2020"
"5281;C341;2;31/10/2020;3;SKU058;36;120,98;0;30;14;105;1/11/2020"
"5281;C341;2;31/10/2020;3;SKU183;14;209,84;0,1;21,21;13;101;1/11/2020"
"55206;C448;3;1/11/2020;2;SKU454;20;1,8;0,03;4,79;12;103;2/11/2020"
"56577;C619;2;1/11/2020;4;SKU247;30;296,18;0,02;54,12;14;109;2/11/2020"
"56577;C619;3;1/11/2020;4;SKU014;19;58,14;0,08;36,61;14;109;3/11/2020"
"36;C672;1;1/11/2020;4;SKU1164;46;65,99;0,1;4,2;13;103;1/11/2020"
"34179;C109;1;1/11/2020;0;SKU1055;21;14,48;0,07;1,99;13;113;3/11/2020"
"33254;C436;2;2/11/2020;0;SKU140;11;39,98;0,01;9,2;13;107;4/11/2020"
"53056;C331;2;2/11/2020;4;SKU1083;13;40,99;0,07;8,97;13;103;3/11/2020"
"54116;C285;1;2/11/2020;4;SKU251;22;150,98;0,05;16,01;14;109;3/11/2020"
"52321;C242;1;4/11/2020;3;SKU942;48;12,28;0,04;6,13;13;103;6/11/2020"
"52321;C242;2;4/11/2020;3;SKU257;45;349,45;0,03;60;14;105;4/11/2020"
"58690;C449;2;4/11/2020;3;SKU228;14;218,75;0,09;69,64;14;109;5/11/2020"
"51009;C685;3;4/11/2020;0;SKU151;10;4,18;0,09;6,92;13;103;6/11/2020"
"31399;C009;1;4/11/2020;0;SKU1220;9;45,99;0,09;4,99;13;103;5/11/2020"
"46503;C522;2;5/11/2020;0;SKU1182;26;55,99;0,07;1,25;13;113;8/11/2020"
"1191;C424;3;5/11/2020;2;SKU219;35;100,8;0,08;60;14;105;6/11/2020"
"4672;C012;3;5/11/2020;4;SKU121;20;7,7;0,08;3,68;13;107;6/11/2020"
"51525;C592;2;6/11/2020;4;SKU979;18;19,98;0,04;4;12;103;8/11/2020"
"51525;C592;2;6/11/2020;4;SKU935;46;34,76;0,09;8,22;13;103;8/11/2020"
"24931;C504;1;6/11/2020;1;SKU398;9;16,74;0,05;5,08;13;103;10/11/2020"
"43459;C248;1;6/11/2020;4;SKU1128;26;574,74;0,05;24,49;13;101;7/11/2020"
"3008;C144;1;6/11/2020;2;SKU481;41;162,93;0,01;19,99;13;103;7/11/2020"
"36387;C109;1;6/11/2020;3;SKU999;32;20,89;0,09;1,99;13;113;9/11/2020"
"12448;C226;1;7/11/2020;4;SKU397;33;7,38;0,07;11,51;13;103;10/11/2020"
"12448;C226;3;7/11/2020;4;SKU035;24;284,98;0,08;69,55;14;105;8/11/2020"
"52930;C682;2;7/11/2020;1;SKU464;16;8,74;0,04;1,39;13;103;11/11/2020"
"52930;C682;1;7/11/2020;1;SKU645;39;5,78;0,1;8,09;13;103;12/11/2020"
"52930;C682;1;7/11/2020;1;SKU1186;24;55,99;0,09;3,3;13;113;7/11/2020"
"52930;C682;2;7/11/2020;1;SKU1192;40;55,99;0,02;1,25;13;113;7/11/2020"
"10369;C448;2;8/11/2020;1;SKU628;4;5,78;0,06;4,96;13;103;10/11/2020"
"10369;C448;2;8/11/2020;1;SKU1015;23;28,48;0;8,99;13;113;13/11/2020"
"32198;C401;3;8/11/2020;2;SKU1009;31;7,37;0,02;5,53;13;113;8/11/2020"
"3141;C508;1;8/11/2020;4;SKU998;30;18,89;0,08;3,17;13;113;10/11/2020"
"28870;C167;1;9/11/2020;3;SKU1162;35;115,99;0,05;2,5;13;103;12/11/2020"
"17926;C668;2;9/11/2020;4;SKU905;37;15,31;0,02;8,78;13;103;11/11/2020"
"11652;C584;2;9/11/2020;0;SKU1051;35;32,98;0,07;5,5;13;103;10/11/2020"
"11652;C584;2;9/11/2020;0;SKU624;37;5,98;0,09;10,39;13;103;10/11/2020"
"11652;C584;1;9/11/2020;0;SKU1252;1;65,99;0,05;8,99;13;103;11/11/2020"
"11652;C584;3;9/11/2020;0;SKU552;25;5,18;0,1;2,04;13;107;11/11/2020"
"37223;C787;3;9/11/2020;1;SKU1223;21;155,99;0,07;8,99;12;103;13/11/2020"
"37223;C787;1;9/11/2020;1;SKU940;40;17,7;0,09;9,47;13;103;16/11/2020"
"37223;C787;3;9/11/2020;1;SKU970;38;135,31;0,01;35;13;101;14/11/2020"
"6432;C461;2;9/11/2020;4;SKU270;30;10,89;0,08;4,5;13;103;11/11/2020"
"28870;C167;2;9/11/2020;3;SKU1048;27;40,98;0,03;6,5;13;103;10/11/2020"
"35587;C071;3;9/11/2020;4;SKU184;43;4,82;0,03;5,72;13;113;10/11/2020"
"51783;C112;1;10/11/2020;2;SKU227;10;179,29;0,01;29,21;14;109;12/11/2020"
"51783;C112;1;10/11/2020;2;SKU252;47;70,89;0;89,3;14;109;12/11/2020"
